fridge_temperature,temp_condition,door_state,sphone_signal,latitude,longitude,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,motion_status,light_status,current_temperature,thermostat_status,temperature,pressure,humidity,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_resumed,ssl_established,label,type
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.8409413980330819,0.5335561815885715,0.4806409256452518,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.0016780471277249,0.0020925580277147,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.7847527772034607,0.5263070436789882,0.0956131291999459,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,6.565656137872517e-09,0.0,4.5479474594189733e-08,12.0,0.0,0.0,0.0,1.6401239933738992e-05,2.708473678665039e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.1969728358428779,0.5205139767412844,0.0480877687557834,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.06124355277586e-05,9.65868654741204e-06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.0216701008268481,0.0209209241161591,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.2307692307692307,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,4.918895477884948e-10,3.34116783560756e-08,0.0,6.0,0.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0.0,0,1,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,7.528048731371746e-09,0.0,5.4166565247012484e-08,12.0,0.0,0.0,0.0,1.6401239933738992e-05,3.102012589240301e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,4.6408709508740605e-09,0.0,7.613979454532886e-08,12.0,0.0,0.0,0.0,1.6401239933738992e-05,4.097434539518905e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.5595514436486932,1.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.8812547702640819,0.4132448310063324,0.9197838926789068,0.4532914212469863,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.3658678064417646,0.3251239795529106,0.3738534560383377,0.4786828211310159,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,1.9247851869984577e-10,1.7476877909331852e-08,0.0,6.0,0.0,8.12248710555172e-05,1.901074812506497e-05,0.0,0.0,1.0,0.0039215686274509,0.0,0,1,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3485143245918296,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.2136548490000669,0.5495303474737545,0.1069944211169456,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.0013535580412795,0.0017325154717941,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,4.277300415552129e-10,3.34116783560756e-08,0.0,6.0,0.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0.0,0,1,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.4515306223677938,0.4928534027557445,0.9469780357322988,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,1.0,1,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,5.453558029828965e-09,0.0,7.613979454532886e-08,12.0,0.0,0.0,0.0,1.6401239933738992e-05,4.097434539518905e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,0.0,0.0,0.0,6.0,0.0,4.06124355277586e-05,1.241831127524405e-05,0.0,0.0,1.0,0.1098039215686274,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,1.0,1,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.4788874728771564,1.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,1.0,0.0,3.2159524769391014e-06,0.0,0.0,6.0,0.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.0015123371537246,0.0023415293063037,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.596979353780201,0.5516981586781502,0.7467788928561065,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,1.0,0.0,2.137719894935682e-06,0.0,0.0,6.0,0.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.34974813005648,0.1233386739909971,0.6777009599682554,0.8653675954466384,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,5.63534329748993e-09,7.967400223371874e-09,2.7083282623506242e-08,10.0,0.0,4.06124355277586e-05,9.045436607893816e-06,8.200619966869496e-06,1.5510062946201503e-06,1.0,0.0039215686274509,2.0,0,1,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.7586322698824608,0.421911955443656,0.2575736764189674,0.2439191869869075,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,1.0,0.0,3.461929330586465e-06,0.0,0.0,6.0,0.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.6153846153846154,1,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,0.0,0.0,0.0,6.0,0.0,4.06124355277586e-05,1.2878248729882718e-05,0.0,0.0,1.0,0.1098039215686274,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.0778049152801099,0.3421988250553139,0.5118965859316575,0.2213202307199316,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.7150053426957717,0.3084458686198215,0.6609282236771821,0.1659901730399487,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,0.0,0,0.3400251951409063,0.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,2.0,2.0,6.127232845278425e-09,0.0,5.4166565247012484e-08,12.0,0.0,0.0,0.0,1.6401239933738992e-05,3.102012589240301e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.7596244848114793,0.74013885709926,0.9974207530180242,0.8846400341807306,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.3301977050203432,0.5421261277051896,0.314142941128174,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.066663008637631,0.0683222784643451,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.2703004487885785,1.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
0.4384615384615385,0,0,0,0.0021946996035076,0.00193842620859,0.493207143947489,0.4988479438467994,0.4907437083161638,0.500137333292642,2.0,0,0.3400251951409063,2.0,0.5221963289146386,0.5335561815885715,0.4537616925590328,0.0,0.0,1.8178526766096551e-09,0.0,0.0,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0.0,0,0,0,0,0,0,0,normal
