sphone_signal,latitude,longitude,service,conn_state,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_qclass,dns_qtype,dns_AA,dns_RD,dns_rejected,label,type
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.0021946996035076,0.00193842620859,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,4.06124355277586e-05,1.2264998790364496e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,4.06124355277586e-05,1.7017685821630734e-05,0.0,0.0,1.0,0.0470588235294117,0,0,0,0,normal
0,0.0020999613449416,0.0018419063721898,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.48366225504881e-05,0.0,0.0,1.0,1.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.0007976343893339,0.0006085523880305,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,0.0002842870486943,0.0001229566128734,0.0,0.0,2.0,0.0470588235294117,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,12.0,0.0,0.0,1.6401239933738992e-05,2.708473678665039e-06,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.0036583851103061,0.0047946663455476,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
1,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.003482212596798,0.003725032691644,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,5.0,10.0,0.0002030621776387,5.273949479856733e-05,4.100309983434748e-05,7.037401694992922e-06,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
1,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,12.0,0.0,0.0,1.6401239933738992e-05,4.097434539518905e-06,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,12.0,0.0,0.0,1.6401239933738992e-05,2.708473678665039e-06,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,4.06124355277586e-05,1.0578561456689376e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,4.06124355277586e-05,1.6557748366992068e-05,0.0,0.0,1.0,0.0039215686274509,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
1,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.0058749756819216,0.0060016863285039,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.0016061660030335,0.0013553914164533,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,4.06124355277586e-05,9.65868654741204e-06,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.1098039215686274,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.0022793671374285,0.0029283215807161,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,4.06124355277586e-05,9.352061577652927e-06,0.0,0.0,1.0,1.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,2.0,6.0,8.12248710555172e-05,2.851612218759745e-05,0.0,0.0,1.0,0.0039215686274509,0,1,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,6.0,0.004873492263331,0.0007358999274218,0.0,0.0,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.0015179054658795,0.0013494766650088,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
0,0.066663008637631,0.0683222784643451,0.0,0.0,4.06124355277586e-05,1.2571623760123607e-05,8.200619966869496e-06,4.629869536179554e-07,0.0,0.0,0,0,0,0,normal
